,Year,LocationAbbr,HealthTopic,PolicyTopic,Setting,NumPolicies
6426,2010,ME,Nutrition,Farmers Markets,Community,18
6427,2010,ME,Nutrition,Agriculture and Farming,Community,18
6428,2010,ME,Nutrition,Farm Direct Foods,Community,18
6429,2010,ME,Obesity,Food Restrictions,Restaurant/Retail,7
6430,2010,ME,Obesity,Appropriations,Restaurant/Retail,7
6431,2010,ME,Obesity,Appropriations,Community,7
6432,2010,ME,Obesity,Food Restrictions,Community,7
6433,2010,ME,Obesity,Body Mass Index (BMI),Community,7
6434,2010,ME,Obesity,Appropriations,Community,7
6435,2010,ME,Obesity,Appropriations,Community,7
6436,2010,ME,Physical Activity,Bicycling,Community,5
6437,2010,ME,Physical Activity,Public Safety,Community,5
6438,2010,ME,Physical Activity,Pedestrians/Walking,Community,5
6439,2010,ME,Physical Activity,Appropriations,Community,5
6440,2010,ME,Physical Activity,Public Transportation,Community,5
6441,2010,MI,Nutrition,Appropriations,Community,45
6442,2010,MI,Nutrition,Agriculture and Farming,Community,45
6443,2010,MI,Nutrition,Trans Fats,Community,45
6444,2010,MI,Nutrition,Medical Care,Community,45
6445,2010,MI,Nutrition,Liability and Indemnity,Community,45
6446,2010,MI,Nutrition,Disparities/Equity,Restaurant/Retail,45
6447,2010,MI,Nutrition,Medical Care,Community,45
6448,2010,MI,Nutrition,Medical Care,Community,45
6449,2010,MI,Nutrition,Appropriations,Restaurant/Retail,45
6450,2010,MI,Nutrition,Appropriations,Restaurant/Retail,45
6451,2010,MI,Nutrition,Trans Fats,Community,45
6452,2010,MI,Nutrition,Trans Fats,Community,45
6453,2010,MI,Nutrition,Farm Direct Foods,Community,45
6454,2010,MI,Nutrition,Medical Care,Community,45
6455,2010,MI,Nutrition,Agriculture and Farming,Restaurant/Retail,45
6456,2010,MI,Nutrition,Medical Care,Community,45
6457,2010,MI,Nutrition,Healthier Food Retail and Food Deserts,Community,45
6458,2010,MI,Nutrition,Farmers Markets,Restaurant/Retail,45
6459,2010,MI,Nutrition,Farm Direct Foods,School/After School,45
6460,2010,MI,Nutrition,Appropriations,Community,45
6461,2010,MI,Nutrition,Trans Fats,Community,45
6462,2010,MI,Nutrition,Trans Fats,Community,45
6463,2010,MI,Nutrition,Farmers Markets,Community,45
6464,2010,MI,Nutrition,Trans Fats,Community,45
6465,2010,MI,Nutrition,Farm Direct Foods,Community,45
6466,2010,MI,Nutrition,Farmers Markets,Community,45
6467,2010,MI,Nutrition,Farm Direct Foods,Restaurant/Retail,45
6468,2010,MI,Nutrition,Appropriations,Community,45
6469,2010,MI,Nutrition,Medical Care,School/After School,45
6470,2010,MI,Nutrition,Trans Fats,Community,45
6471,2010,MI,Nutrition,Farmers Markets,Restaurant/Retail,45
6472,2010,MI,Nutrition,Liability and Indemnity,School/After School,45
6473,2010,MI,Nutrition,Medical Care,School/After School,45
6474,2010,MI,Nutrition,School Nutrition,School/After School,45
6475,2010,MI,Nutrition,Liability and Indemnity,Community,45
6476,2010,MI,Nutrition,Trans Fats,Community,45
6477,2010,MI,Nutrition,Disparities/Equity,Community,45
6478,2010,MI,Nutrition,Trans Fats,Community,45
6479,2010,MI,Nutrition,Appropriations,Restaurant/Retail,45
6480,2010,MI,Nutrition,Farm Direct Foods,Restaurant/Retail,45
6481,2010,MI,Nutrition,Agriculture and Farming,Community,45
6482,2010,MI,Nutrition,Appropriations,Community,45
6483,2010,MI,Nutrition,Medical Care,Community,45
6484,2010,MI,Nutrition,Appropriations,School/After School,45
6485,2010,MI,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,45
6486,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6487,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6488,2010,MI,Obesity,Menu Labeling,Community,45
6489,2010,MI,Obesity,Food Restrictions,Restaurant/Retail,45
6490,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6491,2010,MI,Obesity,Appropriations,Community,45
6492,2010,MI,Obesity,Appropriations,Community,45
6493,2010,MI,Obesity,Appropriations,Community,45
6494,2010,MI,Obesity,Appropriations,School/After School,45
6495,2010,MI,Obesity,Food Restrictions,Community,45
6496,2010,MI,Obesity,Appropriations,Community,45
6497,2010,MI,Obesity,Appropriations,Community,45
6498,2010,MI,Obesity,Appropriations,Community,45
6499,2010,MI,Obesity,Appropriations,Community,45
6500,2010,MI,Obesity,Appropriations,Community,45
6501,2010,MI,Obesity,Appropriations,Community,45
6502,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6503,2010,MI,Obesity,Appropriations,Community,45
6504,2010,MI,Obesity,Appropriations,Community,45
6505,2010,MI,Obesity,Appropriations,Community,45
6506,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6507,2010,MI,Obesity,Appropriations,Community,45
6508,2010,MI,Obesity,Appropriations,School/After School,45
6509,2010,MI,Obesity,Appropriations,Community,45
6510,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6511,2010,MI,Obesity,Appropriations,Community,45
6512,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6513,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6514,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6515,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6516,2010,MI,Obesity,Appropriations,Community,45
6517,2010,MI,Obesity,Appropriations,Community,45
6518,2010,MI,Obesity,Appropriations,Community,45
6519,2010,MI,Obesity,Food Restrictions,Restaurant/Retail,45
6520,2010,MI,Obesity,Food Restrictions,Community,45
6521,2010,MI,Obesity,Body Mass Index (BMI),School/After School,45
6522,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6523,2010,MI,Obesity,Appropriations,Community,45
6524,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6525,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6526,2010,MI,Obesity,Appropriations,Community,45
6527,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6528,2010,MI,Obesity,Body Mass Index (BMI),Community,45
6529,2010,MI,Obesity,Food Restrictions,School/After School,45
6530,2010,MI,Obesity,Appropriations,Community,45
6531,2010,MI,Physical Activity,Incentives,Community,54
6532,2010,MI,Physical Activity,Public Transportation,Community,54
6533,2010,MI,Physical Activity,Public Safety,Community,54
6534,2010,MI,Physical Activity,Public Transportation,Community,54
6535,2010,MI,Physical Activity,Incentives,Community,54
6536,2010,MI,Physical Activity,Task Forces/Councils,Community,54
6537,2010,MI,Physical Activity,Appropriations,Community,54
6538,2010,MI,Physical Activity,Incentives,Community,54
6539,2010,MI,Physical Activity,Built Environment and Street-Scale Design,Community,54
6540,2010,MI,Physical Activity,Safe Routes to Schools,Community,54
6541,2010,MI,Physical Activity,Safe Routes to Schools,School/After School,54
6542,2010,MI,Physical Activity,Bicycling,School/After School,54
6543,2010,MI,Physical Activity,Bicycling,Community,54
6544,2010,MI,Physical Activity,Bicycling,Community,54
6545,2010,MI,Physical Activity,Public Safety,Community,54
6546,2010,MI,Physical Activity,"Parks, Recreation and Trails",Community,54
6547,2010,MI,Physical Activity,Pedestrians/Walking,Community,54
6548,2010,MI,Physical Activity,Public Transportation,Community,54
6549,2010,MI,Physical Activity,Public Transportation,Community,54
6550,2010,MI,Physical Activity,Incentives,Community,54
6551,2010,MI,Physical Activity,Safe Routes to Schools,Community,54
6552,2010,MI,Physical Activity,Appropriations,Community,54
6553,2010,MI,Physical Activity,Incentives,Community,54
6554,2010,MI,Physical Activity,Public Transportation,Community,54
6555,2010,MI,Physical Activity,Public Transportation,School/After School,54
6556,2010,MI,Physical Activity,Public Transportation,Community,54
6557,2010,MI,Physical Activity,Bicycling,Community,54
6558,2010,MI,Physical Activity,Incentives,Community,54
6559,2010,MI,Physical Activity,Task Forces/Councils,Community,54
6560,2010,MI,Physical Activity,Bicycling,Community,54
6561,2010,MI,Physical Activity,Incentives,Community,54
6562,2010,MI,Physical Activity,Incentives,Community,54
6563,2010,MI,Physical Activity,Appropriations,School/After School,54
6564,2010,MI,Physical Activity,Pedestrians/Walking,Community,54
6565,2010,MI,Physical Activity,Built Environment and Street-Scale Design,School/After School,54
6566,2010,MI,Physical Activity,Public Transportation,Community,54
6567,2010,MI,Physical Activity,Incentives,Community,54
6568,2010,MI,Physical Activity,Built Environment and Street-Scale Design,Community,54
6569,2010,MI,Physical Activity,Bicycling,Community,54
6570,2010,MI,Physical Activity,Pedestrians/Walking,Community,54
6571,2010,MI,Physical Activity,Public Transportation,Community,54
6572,2010,MI,Physical Activity,Bicycling,Community,54
6573,2010,MI,Physical Activity,Public Transportation,Community,54
6574,2010,MI,Physical Activity,Public Transportation,Community,54
6575,2010,MI,Physical Activity,Bicycling,School/After School,54
6576,2010,MI,Physical Activity,Built Environment and Street-Scale Design,Community,54
6577,2010,MI,Physical Activity,Pedestrians/Walking,School/After School,54
6578,2010,MI,Physical Activity,Public Transportation,Community,54
6579,2010,MI,Physical Activity,Pedestrians/Walking,Community,54
6580,2010,MI,Physical Activity,Public Transportation,Community,54
6581,2010,MI,Physical Activity,Public Transportation,Community,54
6582,2010,MI,Physical Activity,Public Transportation,Community,54
6583,2010,MI,Physical Activity,Public Transportation,Community,54
6584,2010,MI,Physical Activity,Safe Routes to Schools,School/After School,54
6585,2010,MN,Nutrition,Food Assistance Programs,Community,19
6586,2010,MN,Nutrition,Farm Direct Foods,Community,19
6587,2010,MN,Nutrition,Medical Care,Community,19
6588,2010,MN,Nutrition,Agriculture and Farming,Community,19
6589,2010,MN,Nutrition,Medical Care,Community,19
6590,2010,MN,Nutrition,Food Assistance Programs,Community,19
6591,2010,MN,Nutrition,Access to Healthy Foods,Community,19
6592,2010,MN,Nutrition,Appropriations,Community,19
6593,2010,MN,Nutrition,Farm Direct Foods,Community,19
6594,2010,MN,Nutrition,Appropriations,Community,19
6595,2010,MN,Nutrition,Nutrition Standards,School/After School,19
6596,2010,MN,Nutrition,Liability and Indemnity,Community,19
6597,2010,MN,Nutrition,Medical Care,Community,19
6598,2010,MN,Nutrition,Medical Care,Community,19
6599,2010,MN,Nutrition,Appropriations,Community,19
6600,2010,MN,Nutrition,Agriculture and Farming,Community,19
6601,2010,MN,Nutrition,Appropriations,Community,19
6602,2010,MN,Nutrition,School Nutrition,School/After School,19
6603,2010,MN,Nutrition,Appropriations,School/After School,19
6604,2010,MN,Obesity,Body Mass Index (BMI),Community,13
6605,2010,MN,Obesity,Appropriations,Community,13
6606,2010,MN,Obesity,Body Mass Index (BMI),Community,13
6607,2010,MN,Obesity,Appropriations,Community,13
6608,2010,MN,Obesity,Appropriations,Community,13
6609,2010,MN,Obesity,Appropriations,Community,13
6610,2010,MN,Obesity,Appropriations,Community,13
6611,2010,MN,Obesity,Food Restrictions,Community,13
6612,2010,MN,Obesity,Food Restrictions,Community,13
6613,2010,MN,Obesity,Appropriations,School/After School,13
6614,2010,MN,Obesity,Disparities/Equity,School/After School,13
6615,2010,MN,Obesity,Appropriations,Community,13
6616,2010,MN,Obesity,Appropriations,Community,13
6617,2010,MN,Physical Activity,Built Environment and Street-Scale Design,Community,14
6618,2010,MN,Physical Activity,Built Environment and Street-Scale Design,Community,14
6619,2010,MN,Physical Activity,Pedestrians/Walking,Community,14
6620,2010,MN,Physical Activity,"Parks, Recreation and Trails",Community,14
6621,2010,MN,Physical Activity,Appropriations,Community,14
6622,2010,MN,Physical Activity,Physical Activity Requirements,School/After School,14
6623,2010,MN,Physical Activity,Pedestrians/Walking,Community,14
6624,2010,MN,Physical Activity,Public Transportation,Community,14
6625,2010,MN,Physical Activity,Bicycling,Community,14
6626,2010,MN,Physical Activity,"Parks, Recreation and Trails",Community,14
6627,2010,MN,Physical Activity,Public Transportation,Community,14
6628,2010,MN,Physical Activity,Bicycling,Community,14
6629,2010,MN,Physical Activity,Built Environment and Street-Scale Design,Community,14
6630,2010,MN,Physical Activity,Bicycling,Community,14
6631,2010,MO,Nutrition,Farm Direct Foods,Community,12
6632,2010,MO,Nutrition,Appropriations,Community,12
6633,2010,MO,Nutrition,Liability and Indemnity,Community,12
6634,2010,MO,Nutrition,Food Assistance Programs,Medical and/or Hospital,12
6635,2010,MO,Nutrition,Liability and Indemnity,School/After School,12
6636,2010,MO,Nutrition,Food Assistance Programs,Medical and/or Hospital,12
6637,2010,MO,Nutrition,Access to Healthy Foods,Community,12
6638,2010,MO,Nutrition,Appropriations,Community,12
6639,2010,MO,Nutrition,Appropriations,Medical and/or Hospital,12
6640,2010,MO,Nutrition,Appropriations,Medical and/or Hospital,12
6641,2010,MO,Nutrition,Agriculture and Farming,Community,12
6642,2010,MO,Nutrition,Task Forces/Councils,Community,12
6643,2010,MO,Obesity,Food Restrictions,Community,10
6644,2010,MO,Obesity,Appropriations,Community,10
6645,2010,MO,Obesity,Appropriations,School/After School,10
6646,2010,MO,Obesity,Appropriations,Community,10
6647,2010,MO,Obesity,Body Mass Index (BMI),Medical and/or Hospital,10
6648,2010,MO,Obesity,Appropriations,Community,10
6649,2010,MO,Obesity,Body Mass Index (BMI),Medical and/or Hospital,10
6650,2010,MO,Obesity,Health Insurance Coverage,Medical and/or Hospital,10
6651,2010,MO,Obesity,Health Insurance Coverage,Medical and/or Hospital,10
6652,2010,MO,Obesity,Appropriations,Community,10
6653,2010,MO,Physical Activity,Appropriations,School/After School,5
6654,2010,MO,Physical Activity,Public Safety,Community,5
6655,2010,MO,Physical Activity,Safe Routes to Schools,Community,5
6656,2010,MO,Physical Activity,Appropriations,Community,5
6657,2010,MO,Physical Activity,Safe Routes to Schools,School/After School,5
6658,2010,MS,Nutrition,Appropriations,Restaurant/Retail,63
6659,2010,MS,Nutrition,Agriculture and Farming,Restaurant/Retail,63
6660,2010,MS,Nutrition,Agriculture and Farming,Restaurant/Retail,63
6661,2010,MS,Nutrition,Farm Direct Foods,Restaurant/Retail,63
6662,2010,MS,Nutrition,Nutrition Standards,School/After School,63
6663,2010,MS,Nutrition,Farmers Markets,Restaurant/Retail,63
6664,2010,MS,Nutrition,Agriculture and Farming,Restaurant/Retail,63
6665,2010,MS,Nutrition,Media Campaigns,Community,63
6666,2010,MS,Nutrition,Farmers Markets,Community,63
6667,2010,MS,Nutrition,Farm Direct Foods,Restaurant/Retail,63
6668,2010,MS,Nutrition,Fruits and Vegetables,School/After School,63
6669,2010,MS,Nutrition,Farm Direct Foods,Community,63
6670,2010,MS,Nutrition,Liability and Indemnity,School/After School,63
6671,2010,MS,Nutrition,Agriculture and Farming,Restaurant/Retail,63
6672,2010,MS,Nutrition,School Nutrition,School/After School,63
6673,2010,MS,Nutrition,Agriculture and Farming,Restaurant/Retail,63
6674,2010,MS,Nutrition,Appropriations,Restaurant/Retail,63
6675,2010,MS,Nutrition,Fruits and Vegetables,School/After School,63
6676,2010,MS,Nutrition,Liability and Indemnity,Community,63
6677,2010,MS,Nutrition,Incentives,Community,63
6678,2010,MS,Nutrition,Appropriations,School/After School,63
6679,2010,MS,Nutrition,Appropriations,Community,63
6680,2010,MS,Nutrition,Liability and Indemnity,Community,63
6681,2010,MS,Nutrition,Trans Fats,Restaurant/Retail,63
6682,2010,MS,Nutrition,Appropriations,Medical and/or Hospital,63
6683,2010,MS,Nutrition,Appropriations,Community,63
6684,2010,MS,Nutrition,Appropriations,Restaurant/Retail,63
6685,2010,MS,Nutrition,Farm Direct Foods,Community,63
6686,2010,MS,Nutrition,Farmers Markets,Restaurant/Retail,63
6687,2010,MS,Nutrition,Farmers Markets,Community,63
6688,2010,MS,Nutrition,Agriculture and Farming,Community,63
6689,2010,MS,Nutrition,Nutrition Standards,School/After School,63
6690,2010,MS,Nutrition,Agriculture and Farming,School/After School,63
6691,2010,MS,Nutrition,School Nutrition,School/After School,63
6692,2010,MS,Nutrition,Appropriations,School/After School,63
6693,2010,MS,Nutrition,Appropriations,Restaurant/Retail,63
6694,2010,MS,Nutrition,Nutrition Standards,Medical and/or Hospital,63
6695,2010,MS,Nutrition,Farm Direct Foods,Restaurant/Retail,63
6696,2010,MS,Nutrition,Liability and Indemnity,Restaurant/Retail,63
6697,2010,MS,Nutrition,Agriculture and Farming,Community,63
6698,2010,MS,Nutrition,Fruits and Vegetables,Medical and/or Hospital,63
6699,2010,MS,Nutrition,School Nutrition,School/After School,63
6700,2010,MS,Nutrition,Appropriations,School/After School,63
6701,2010,MS,Nutrition,Farmers Markets,Restaurant/Retail,63
6702,2010,MS,Nutrition,Nutrition Standards,School/After School,63
6703,2010,MS,Nutrition,Farm Direct Foods,Restaurant/Retail,63
6704,2010,MS,Nutrition,Food Assistance Programs,Medical and/or Hospital,63
6705,2010,MS,Nutrition,Incentives,Restaurant/Retail,63
6706,2010,MS,Nutrition,Appropriations,Community,63
6707,2010,MS,Nutrition,Medical Care,Medical and/or Hospital,63
6708,2010,MS,Nutrition,Trans Fats,Community,63
6709,2010,MS,Nutrition,Appropriations,Community,63
6710,2010,MS,Nutrition,Farmers Markets,Restaurant/Retail,63
6711,2010,MS,Nutrition,Trans Fats,School/After School,63
6712,2010,MS,Nutrition,Agriculture and Farming,Community,63
6713,2010,MS,Nutrition,Medical Care,Community,63
6714,2010,MS,Nutrition,Farmers Markets,Community,63
6715,2010,MS,Nutrition,Nutrition Standards,School/After School,63
6716,2010,MS,Nutrition,School Nutrition,School/After School,63
6717,2010,MS,Nutrition,Appropriations,Restaurant/Retail,63
6718,2010,MS,Nutrition,Appropriations,School/After School,63
6719,2010,MS,Nutrition,Agriculture and Farming,Community,63
