Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size
2017,MO,Missouri,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.0,28.5,30.0,"7,160"
2017,MO,Missouri,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),45.7,47.4,49.1,"6,940"
2017,MO,Missouri,Physical Activity,% of adults with no leisure-time physical activity,27.7,29.2,30.7,"7,221"
2017,MS,Mississippi,Nutrition,% of adults who report consuming vegetables < once/day,19.6,21.4,23.2,"4,454"
2017,MS,Mississippi,Nutrition,% of adults who report consuming fruit < once/day,44.1,46.3,48.5,"4,552"
2017,MS,Mississippi,Obesity,% of adults aged >= 18 years with an overweight classification,30.7,32.6,34.6,"4,750"
2017,MS,Mississippi,Obesity,% of adults aged >= 18 years with obesity,35.3,37.3,39.3,"4,750"
2017,MS,Mississippi,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),42.5,44.7,46.9,"4,370"
2017,MS,Mississippi,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,24.0,25.9,28.0,"4,466"
2017,MS,Mississippi,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),24.9,26.8,28.8,"4,338"
2017,MS,Mississippi,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.9,16.6,18.4,"4,301"
2017,MS,Mississippi,Physical Activity,% of adults with no leisure-time physical activity,31.1,33.2,35.2,"4,566"
2017,MT,Montana,Nutrition,% of adults who report consuming vegetables < once/day,13.7,15.1,16.5,"5,500"
2017,MT,Montana,Nutrition,% of adults who report consuming fruit < once/day,34.6,36.4,38.2,"5,564"
2017,MT,Montana,Obesity,% of adults aged >= 18 years with obesity,23.8,25.3,26.9,"5,512"
2017,MT,Montana,Obesity,% of adults aged >= 18 years with an overweight classification,35.2,37.0,38.7,"5,512"
2017,MT,Montana,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.0,26.5,"5,671"
2017,MT,Montana,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.6,21.1,22.7,"5,403"
2017,MT,Montana,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.8,54.6,56.4,"5,456"
2017,MT,Montana,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.6,30.2,31.9,"5,612"
2017,MT,Montana,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),35.0,36.8,38.6,"5,426"
2017,NC,North Carolina,Nutrition,% of adults who report consuming vegetables < once/day,14.2,15.6,17.2,"4,380"
2017,NC,North Carolina,Nutrition,% of adults who report consuming fruit < once/day,35.5,37.4,39.3,"4,496"
2017,NC,North Carolina,Obesity,% of adults aged >= 18 years with an overweight classification,33.0,34.8,36.7,"4,483"
2017,NC,North Carolina,Obesity,% of adults aged >= 18 years with obesity,30.4,32.1,34.0,"4,483"
2017,NC,North Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.3,18.8,20.4,"4,366"
2017,NC,North Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.2,49.2,51.1,"4,398"
2017,NC,North Carolina,Physical Activity,% of adults with no leisure-time physical activity,24.0,25.6,27.3,"4,611"
2017,NC,North Carolina,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.6,29.4,31.2,"4,562"
2017,NC,North Carolina,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.4,29.1,30.9,"4,380"
2017,ND,North Dakota,Nutrition,% of adults who report consuming vegetables < once/day,18.4,19.8,21.2,"6,448"
2017,ND,North Dakota,Nutrition,% of adults who report consuming fruit < once/day,35.2,36.8,38.4,"6,540"
2017,ND,North Dakota,Obesity,% of adults aged >= 18 years with obesity,31.6,33.2,34.7,"6,532"
2017,ND,North Dakota,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,36.2,37.8,"6,532"
2017,ND,North Dakota,Physical Activity,% of adults with no leisure-time physical activity,26.2,27.6,29.1,"6,564"
2017,ND,North Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),44.1,45.7,47.4,"6,309"
2017,ND,North Dakota,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.6,30.2,31.8,"6,458"
2017,ND,North Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),24.8,26.2,27.7,"6,269"
2017,ND,North Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,15.8,17.1,18.5,"6,232"
2017,NE,Nebraska,Nutrition,% of adults who report consuming fruit < once/day,35.6,36.9,38.1,"14,259"
2017,NE,Nebraska,Nutrition,% of adults who report consuming vegetables < once/day,18.9,20.0,21.1,"14,023"
2017,NE,Nebraska,Obesity,% of adults aged >= 18 years with obesity,31.6,32.8,34.0,"14,330"
2017,NE,Nebraska,Obesity,% of adults aged >= 18 years with an overweight classification,35.0,36.2,37.5,"14,330"
2017,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.0,19.1,20.1,"13,779"
2017,NE,Nebraska,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.8,28.9,30.1,"13,855"
2017,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.1,49.4,50.7,"13,922"
2017,NE,Nebraska,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.6,29.8,31.1,"14,103"
2017,NE,Nebraska,Physical Activity,% of adults with no leisure-time physical activity,24.3,25.4,26.5,"14,296"
2017,NH,New Hampshire,Nutrition,% of adults who report consuming fruit < once/day,28.4,30.3,32.3,"5,211"
2017,NH,New Hampshire,Nutrition,% of adults who report consuming vegetables < once/day,12.2,13.7,15.3,"5,072"
2017,NH,New Hampshire,Obesity,% of adults aged >= 18 years with an overweight classification,34.9,36.8,38.8,"5,191"
2017,NH,New Hampshire,Obesity,% of adults aged >= 18 years with obesity,26.3,28.1,29.9,"5,191"
2017,NH,New Hampshire,Physical Activity,% of adults with no leisure-time physical activity,22.2,23.9,25.6,"5,288"
2017,NH,New Hampshire,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.5,30.4,32.4,"5,187"
2017,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.3,54.4,56.5,"5,090"
2017,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.7,21.4,23.2,"5,023"
2017,NH,New Hampshire,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),32.6,34.5,36.4,"5,064"
2017,NJ,New Jersey,Nutrition,% of adults who report consuming vegetables < once/day,17.8,19.1,20.4,"10,452"
2017,NJ,New Jersey,Nutrition,% of adults who report consuming fruit < once/day,32.1,33.7,35.2,"10,720"
2017,NJ,New Jersey,Obesity,% of adults aged >= 18 years with obesity,25.8,27.3,28.7,"10,394"
2017,NJ,New Jersey,Obesity,% of adults aged >= 18 years with an overweight classification,33.8,35.3,36.9,"10,394"
2017,NJ,New Jersey,Physical Activity,% of adults with no leisure-time physical activity,27.6,29.0,30.5,"10,833"
2017,NJ,New Jersey,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.5,29.0,30.6,"10,356"
2017,NJ,New Jersey,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.3,48.9,50.6,"10,422"
2017,NJ,New Jersey,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.2,32.8,34.4,"10,660"
2017,NJ,New Jersey,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.4,21.9,23.4,"10,298"
2017,NM,New Mexico,Nutrition,% of adults who report consuming vegetables < once/day,19.0,20.5,22.0,"5,818"
2017,NM,New Mexico,Nutrition,% of adults who report consuming fruit < once/day,35.7,37.4,39.3,"5,941"
2017,NM,New Mexico,Obesity,% of adults aged >= 18 years with obesity,26.8,28.4,30.0,"6,046"
2017,NM,New Mexico,Obesity,% of adults aged >= 18 years with an overweight classification,35.1,36.8,38.6,"6,046"
2017,NM,New Mexico,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.1,32.8,34.6,"5,874"
2017,NM,New Mexico,Physical Activity,% of adults with no leisure-time physical activity,23.0,24.5,26.1,"5,964"
2017,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.6,23.2,24.8,"5,727"
2017,NM,New Mexico,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),32.8,34.5,36.3,"5,751"
2017,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.1,54.0,55.9,"5,788"
2017,NV,Nevada,Nutrition,% of adults who report consuming vegetables < once/day,19.9,22.1,24.4,"3,467"
2017,NV,Nevada,Nutrition,% of adults who report consuming fruit < once/day,35.1,37.6,40.1,"3,514"
2017,NV,Nevada,Obesity,% of adults aged >= 18 years with obesity,24.5,26.7,29.0,"3,496"
2017,NV,Nevada,Obesity,% of adults aged >= 18 years with an overweight classification,36.6,39.0,41.5,"3,496"
2017,NV,Nevada,Physical Activity,% of adults with no leisure-time physical activity,25.8,28.0,30.4,"3,570"
2017,NV,Nevada,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.0,31.3,33.7,"3,517"
2017,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.6,19.5,21.5,"3,411"
2017,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),44.5,47.0,49.6,"3,448"
2017,NV,Nevada,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.1,29.3,31.5,"3,420"
2017,NY,New York,Nutrition,% of adults who report consuming fruit < once/day,32.2,33.5,34.7,"10,927"
2017,NY,New York,Nutrition,% of adults who report consuming vegetables < once/day,19.2,20.3,21.4,"10,693"
2017,NY,New York,Obesity,% of adults aged >= 18 years with obesity,24.6,25.7,26.9,"11,180"
2017,NY,New York,Obesity,% of adults aged >= 18 years with an overweight classification,34.3,35.6,36.8,"11,180"
2017,NY,New York,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.7,29.9,31.1,"10,738"
2017,NY,New York,Physical Activity,% of adults with no leisure-time physical activity,26.0,27.2,28.4,"10,983"
2017,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.0,49.3,50.7,"10,454"
2017,NY,New York,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.9,29.1,30.3,"10,382"
2017,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.7,19.8,20.9,"10,296"
2017,OH,Ohio,Nutrition,% of adults who report consuming fruit < once/day,36.4,37.7,39.1,"11,324"
2017,OH,Ohio,Nutrition,% of adults who report consuming vegetables < once/day,17.5,18.7,19.8,"11,105"
2017,OH,Ohio,Obesity,% of adults aged >= 18 years with obesity,32.5,33.8,35.1,"11,398"
2017,OH,Ohio,Obesity,% of adults aged >= 18 years with an overweight classification,32.9,34.2,35.5,"11,398"
2017,OH,Ohio,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.9,29.2,30.5,"11,317"
2017,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.2,18.3,19.4,"10,971"
2017,OH,Ohio,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.9,30.2,31.5,"11,065"
2017,OH,Ohio,Physical Activity,% of adults with no leisure-time physical activity,28.4,29.6,30.9,"11,517"
2017,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),46.4,47.8,49.2,"11,124"
2017,OK,Oklahoma,Nutrition,% of adults who report consuming fruit < once/day,44.1,45.8,47.5,"5,926"
2017,OK,Oklahoma,Nutrition,% of adults who report consuming vegetables < once/day,15.8,17.1,18.5,"5,703"
2017,OK,Oklahoma,Obesity,% of adults aged >= 18 years with an overweight classification,32.6,34.1,35.7,"6,113"
2017,OK,Oklahoma,Obesity,% of adults aged >= 18 years with obesity,34.9,36.5,38.1,"6,113"
2017,OK,Oklahoma,Physical Activity,% of adults with no leisure-time physical activity,30.8,32.4,33.9,"6,127"
2017,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.6,15.9,17.2,"5,718"
2017,OK,Oklahoma,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,24.0,25.5,27.0,"6,026"
2017,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),40.8,42.5,44.2,"5,807"
2017,OK,Oklahoma,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),23.3,24.8,26.3,"5,762"
2017,OR,Oregon,Nutrition,% of adults who report consuming vegetables < once/day,15.2,16.4,17.8,"4,753"
2017,OR,Oregon,Nutrition,% of adults who report consuming fruit < once/day,31.4,33.0,34.7,"4,802"
2017,OR,Oregon,Obesity,% of adults aged >= 18 years with obesity,27.9,29.4,30.9,"4,909"
2017,OR,Oregon,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.1,36.7,"4,909"
2017,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.9,22.3,23.8,"4,579"
2017,OR,Oregon,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),35.6,37.2,38.9,"4,620"
2017,OR,Oregon,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.5,31.1,32.7,"4,799"
2017,OR,Oregon,Physical Activity,% of adults with no leisure-time physical activity,20.0,21.4,22.9,"4,910"
2017,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),55.2,56.9,58.6,"4,655"
2017,PA,Pennsylvania,Nutrition,% of adults who report consuming fruit < once/day,32.5,34.1,35.6,"6,086"
2017,PA,Pennsylvania,Nutrition,% of adults who report consuming vegetables < once/day,15.1,16.4,17.7,"6,019"
2017,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with an overweight classification,33.9,35.5,37.1,"6,135"
2017,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with obesity,30.0,31.6,33.2,"6,135"
2017,PA,Pennsylvania,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.9,30.4,32.0,"6,013"
2017,PA,Pennsylvania,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.9,33.5,35.1,"5,888"
2017,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.5,20.9,22.3,"5,860"
2017,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),51.3,53.0,54.7,"5,918"
2017,PA,Pennsylvania,Physical Activity,% of adults with no leisure-time physical activity,23.5,24.9,26.4,"6,098"
2017,RI,Rhode Island,Nutrition,% of adults who report consuming fruit < once/day,31.7,33.7,35.7,"5,074"
2017,RI,Rhode Island,Nutrition,% of adults who report consuming vegetables < once/day,16.3,17.9,19.6,"4,923"
2017,RI,Rhode Island,Obesity,% of adults aged >= 18 years with an overweight classification,33.0,34.9,36.8,"5,141"
2017,RI,Rhode Island,Obesity,% of adults aged >= 18 years with obesity,28.1,30.0,31.9,"5,141"
2017,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.4,18.9,20.6,"4,901"
